segment_id,osm_id,segment_polyline,segment_geometry,segment_centroid,BLOCKID10,num_spaces,rate_card,weekday_averages,weekend_averages
2859243863056149397,351744705_0,g{klFr|`uM?G,"LINESTRING(-77.014662 38.896044, -77.014616 38.896044)",POINT(-77.014639 38.8960440000023),110010059001029,1,"Each Hour (Mon-Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am; Disabled Person Permit Only): Free, Sun (Disabled Person Permit Only): Free","41,41,41,41,45,50,49,48,43,35,28,28,34,41,50,60,69,73,77,82,80,84,89,90","67,72,71,72,76,78,78,78,77,72,63,58,57,58,60,63,68,72,75,80,79,82,86,87"
-541592559994106222,130889702_0,awmlFtleuM?N,"LINESTRING(-77.037707 38.905614, -77.037788 38.905614)",POINT(-77.0377475 38.905614000007),110010107001000,1,"Mon-Fri (7am-9:30am): No Parking, Mon-Fri (9:30am-4pm; Government Vehicle Only): No Parking, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free, Snow Emergency: No Parking","67,66,67,67,69,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,63,70,81,83","76,75,73,74,76,79,79,76,76,69,56,48,49,49,50,53,59,59,58,58,63,70,75,75"
4042805182061893494,130889721_3,opnlFx`guM?F,"LINESTRING(-77.046049 38.909681, -77.046095 38.909681)",POINT(-77.046072 38.9096810000023),110010055001015,1,"Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-4pm): Free, Sat-Sun: Free","46,45,44,45,47,48,43,26,21,16,14,21,23,27,28,34,35,0,0,0,53,63,73,76","50,52,51,50,53,55,56,50,50,42,30,25,25,26,27,29,35,34,36,35,39,50,60,63"
-976849217360915197,996836101_0,ycnlFv{fuMDD,"LINESTRING(-77.045244 38.90765, -77.045272 38.907621)",POINT(-77.0452580000029 38.9076355000008),110010107002007,1,"Mon-Fri (7am-6:30pm; Government Vehicle Only): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free, Tue (9:30am-11:30am; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free","43,44,43,43,45,47,42,38,32,20,12,12,15,17,19,20,22,22,24,33,46,59,67,70","47,50,49,49,53,54,54,52,49,38,25,20,21,21,22,24,28,30,32,30,37,48,56,60"
-8865990757321438847,438958617_6,cqllFhcguM?E,"LINESTRING(-77.046452 38.899539, -77.046418 38.899539)",POINT(-77.046435 38.8995390000012),110010108002007,1,"Each Hour (Mon-Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Sun (Disabled Person Permit Only): Free","83,83,83,83,84,84,84,80,69,57,44,42,44,49,56,62,67,69,73,79,86,90,92,92","90,90,91,91,92,92,91,90,88,84,75,69,68,69,69,72,76,78,81,83,85,87,90,92"
-4985245098850074205,6057754_1,kanlF`leuMC?,"LINESTRING(-77.037609 38.907259, -77.037609 38.907277)",POINT(-77.037609 38.907268),110010107002000,1,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","45,46,46,46,47,49,47,41,36,28,20,19,19,21,24,28,32,33,32,35,46,52,58,55","44,49,48,49,52,53,52,46,44,36,25,21,21,22,24,26,30,31,30,30,34,37,45,49"
-5755401201609402699,130285133_0,o{klFvcfuM@F,"LINESTRING(-77.041397 38.896081, -77.041441 38.896069)",POINT(-77.0414190000019 38.8960750000021),110010108002012,1,"Each Hour (Mon-Fri; 7am-4pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Sun (Disabled Person Permit Only): Free, Snow Emergency: No Parking","78,78,77,78,80,80,77,76,67,59,51,52,59,68,74,81,86,0,0,0,94,96,97,97","83,87,86,88,88,88,88,87,88,84,77,72,71,71,73,76,81,84,87,88,89,91,92,93"
8072720717207757337,215307087_2,oanlFrweuM?K,"LINESTRING(-77.039461 38.907276, -77.039403 38.907276)",POINT(-77.039432 38.9072760000036),110010107002002,1,"Each Hour (Mon-Fri; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","75,74,74,72,73,75,71,58,55,54,42,41,44,48,54,58,63,64,62,63,68,75,78,80","75,76,75,74,76,77,77,73,74,69,57,49,51,51,54,56,61,58,57,51,51,61,63,66"
6227657729857315113,345633935_3,qpllFhdguMB?,"LINESTRING(-77.046612 38.899455, -77.046611 38.899428)",POINT(-77.0466114999999 38.8994415),110010108002007,1,"Each Hour (Mon-Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Sun (Disabled Person Permit Only): Free","73,72,70,70,71,72,71,48,30,21,17,16,18,21,25,31,37,41,44,63,83,88,90,92","83,84,83,84,85,86,85,84,84,77,67,61,60,61,61,65,70,73,76,78,81,85,88,90"
-8654533200777418991,589533518_3,ecllFpiguM?E,"LINESTRING(-77.047452 38.897309, -77.047417 38.897309)",POINT(-77.0474345 38.8973090000013),110010108003004,1,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free","74,73,72,72,73,75,74,65,58,46,35,34,35,40,47,53,59,61,64,74,79,83,88,89","78,82,81,82,83,84,84,83,82,75,65,60,59,60,61,63,67,70,73,75,77,82,85,86"
6527164289591895040,50797102_3,g_olFvdguMF?,"LINESTRING(-77.046676 38.912035, -77.046676 38.911999)",POINT(-77.046676 38.912017),110010055001003,1,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free, Mon (9:30am-11:30am; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free","70,71,71,71,72,72,69,66,60,47,31,28,31,33,37,38,40,39,40,45,63,73,79,83","68,69,70,70,72,72,72,70,66,56,42,35,35,36,38,40,43,45,48,48,54,64,71,74"
5345328930951884657,130889721_4,apnlFjjguM?H,"LINESTRING(-77.047577 38.909609, -77.047634 38.909609)",POINT(-77.0476055 38.9096090000035),110010055004000,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free","43,43,42,43,44,46,42,29,24,18,19,18,20,23,26,30,21,22,23,37,50,62,70,74","46,47,46,47,51,53,52,49,47,37,24,21,21,22,23,26,29,32,34,33,39,50,59,62"
-6683115301822278272,131520229_8,w|mlFvdguMH?,"LINESTRING(-77.046683 38.906522, -77.046684 38.906468)",POINT(-77.0466835000002 38.906495),110010055003001,1,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free, Mon (9:30am-11:30am; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free","40,40,40,41,45,49,50,47,42,31,18,18,22,22,25,27,29,28,31,31,41,47,55,59","48,49,48,49,51,54,54,51,47,40,29,26,26,27,29,31,36,37,40,37,41,52,58,59"
7368620193718297840,469922756_1,_anlF|nfuM?N,"LINESTRING(-77.043185 38.907196, -77.043266 38.907195)",POINT(-77.0432255000003 38.907195500007),110010107002010,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Sat; 9:30am-6:30pm; Loading Zone Commercial; 2 Hour Max): $2.30, Mon-Fri (6:30pm-7am): Free, Sat (6:30pm-9:30am): Free, Sun: Free","67,65,65,65,66,67,63,53,44,36,32,31,32,35,42,47,53,46,51,61,69,78,83,83","69,68,73,73,74,75,74,71,71,59,45,37,38,37,39,42,49,50,51,46,48,59,67,74"
2813743495738515131,347003228_0,c|llFpcduM?H,"LINESTRING(-77.031132 38.901304, -77.031178 38.901304)",POINT(-77.031155 38.9013040000023),110010101001019,1,"Each Hour (Mon-Wed; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Each Hour (Mon-Wed; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Each Hour (Thu-Sat; 7am-6pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Thu (6pm-10pm; Valet Only): No Parking, Mon-Thu (10pm-7am; Disabled Person Permit Only): Free, Fri-Sat (6pm-3am; Valet Only): No Parking, Fri-Sat (3am-7am; Disabled Person Permit Only): Free, Sun (Disabled Person Permit Only): Free","77,77,77,77,78,79,75,68,63,53,41,40,42,46,54,59,62,62,59,67,75,79,83,85","77,78,78,78,82,81,80,77,74,66,51,42,42,44,44,47,53,57,52,52,60,67,73,76"
4940844248546775218,520532362_0,w{llFdeeuMH?,"LINESTRING(-77.036509 38.90124, -77.036509 38.901186)",POINT(-77.036509 38.901213),110010101002007,1,"Mon-Sat: Free, Sun (6am-10am): No Parking, Sun (10am-6am): Free","59,60,61,61,63,64,60,52,0,0,0,27,28,32,37,43,44,0,0,0,67,75,81,82","74,72,75,76,78,79,76,76,72,62,50,40,40,40,40,42,47,49,50,51,60,69,76,79"
246961924486522930,130772939_0,k`llFfuguMCF,"LINESTRING(-77.049321 38.896856, -77.049358 38.896878)",POINT(-77.0493394999971 38.8968670000015),110010108003005,1,"Mon-Fri (7am-9:30am): No Parking, 2 Hours (Mon-Fri; 9:30am-4pm): Free, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free, Mon-Fri (9:30am-4pm; Residential Permit Only): Free, Snow Emergency: No Parking","63,63,63,64,65,66,62,0,0,0,0,29,32,35,43,51,56,0,0,0,77,84,89,91","72,74,74,75,77,79,78,75,72,63,52,47,48,48,50,53,59,62,67,69,71,81,84,86"
-3484149295857610662,130908289_1,g|klFpyfuMG?,"LINESTRING(-77.044892 38.896203, -77.044891 38.896239)",POINT(-77.0448915000001 38.896221),110010108002010,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-7am; Disabled Person Permit Only): Free, Sat-Sun (Disabled Person Permit Only): Free, Snow Emergency: No Parking","59,59,59,60,62,63,59,0,0,0,0,33,35,39,46,54,58,0,0,0,80,85,89,90","70,74,74,76,76,78,77,76,77,69,58,53,52,52,54,58,63,67,70,73,76,82,85,85"
-6898848253494129780,131463018_0,ksklF~pfuMH?,"LINESTRING(-77.043519 38.894779, -77.04352 38.894725)",POINT(-77.0435195000002 38.894752),110010108002016,1,"Mon-Sat (7am-6:30pm; Government Vehicle Only): No Parking, Mon-Sat (6:30pm-7am): Free, Sun: Free","79,80,79,80,80,80,77,73,64,54,45,43,45,51,58,65,72,75,78,85,91,93,95,95","87,87,88,88,89,88,87,85,85,79,71,64,62,62,63,66,73,77,81,84,85,88,90,91"
1895331295729976598,50797098_1,ecllFbwfuM?G,"LINESTRING(-77.044504 38.897314, -77.044458 38.897314)",POINT(-77.044481 38.8973140000023),110010108002010,1,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","75,73,73,74,74,74,70,65,59,53,36,35,38,44,51,57,67,71,77,85,90,93,95,95","83,85,86,86,87,86,85,83,85,80,70,65,64,65,67,69,76,78,81,84,86,89,90,90"
-7612351217604339591,466359340_1,sgmlFfdguMH?,"LINESTRING(-77.046604 38.903138, -77.046604 38.903093)",POINT(-77.046604 38.9031155),110010107001012,1,"Mon-Fri (7am-9:30am): No Parking, Mon-Fri (9:30am-4pm): Free, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","34,34,34,34,35,36,32,0,0,0,0,10,11,14,17,20,21,0,0,0,52,62,71,75","62,62,61,62,64,65,64,61,55,48,37,33,32,33,35,38,44,47,51,52,56,64,71,75"
2290589565233441704,520537746_0,wbmlF|cfuM?I,"LINESTRING(-77.041434 38.902358, -77.041377 38.902357)",POINT(-77.0414054999998 38.9023575000035),110010107001018,1,"Each Hour (Mon-Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Sun (Disabled Person Permit Only): Free, Snow Emergency: No Parking","49,50,49,50,49,49,45,37,27,20,14,14,15,18,20,24,29,33,35,54,66,73,79,78","55,61,61,63,63,63,62,56,51,43,32,28,27,27,28,30,36,40,45,46,54,63,69,71"
8314019278130459236,119971773_0,oqllFnfauMD?,"LINESTRING(-77.016236 38.899603, -77.016236 38.899567)",POINT(-77.016236 38.899585),110010059001015,1,"Each Hour (Mon-Fri; 7am-11am; Disabled Person Permit Only; 2 Hour Max): $1.50, Each Hour (Mon-Fri; 11am-4pm; Disabled Person Permit Only; 2 Hour Max): $4, Each Hour (Mon-Fri; 4pm-10pm; Disabled Person Permit Only; 4 Hour Max): $3.25, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-10pm; Disabled Person Permit Only; 4 Hour Max): $2.30, Sun (Disabled Person Permit Only): Free","58,57,57,58,58,61,60,62,63,57,47,45,47,53,61,66,70,71,70,71,75,76,80,78","69,74,74,75,77,77,76,76,79,75,65,57,55,54,55,57,60,62,63,62,64,67,70,71"
6088982465557189843,130808339_2,s{klFxn`uM?K,"LINESTRING(-77.012448 38.896099, -77.012391 38.896099)",POINT(-77.0124195 38.8960990000035),110010059001017,1,"Each Hour (Mon-Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","69,68,68,69,72,75,75,77,74,67,58,59,64,71,78,84,88,90,92,95,95,96,97,97","89,90,89,90,91,92,93,93,93,92,88,85,85,86,86,88,90,92,94,95,95,96,97,97"
-1411147399448220521,130808339_5,q{klFn``uM?I,"LINESTRING(-77.01016 38.896094, -77.010114 38.896094)",POINT(-77.010137 38.8960940000023),110010059001022,1,"Each Hour (Mon-Fri; 7am-6:30pm; Loading Zone Commercial; 2 Hour Max): $2.30, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","69,69,69,70,71,74,71,70,62,54,44,43,48,55,64,72,79,83,87,92,93,95,95,96","85,85,85,85,87,88,88,88,89,86,81,76,76,76,78,80,84,87,89,91,91,94,95,95"
1254497993323512941,70948801_1,{jllFxpcuME?,"LINESTRING(-77.028126 38.898545, -77.028126 38.898572)",POINT(-77.028126 38.8985585),110010058001010,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Sun (Disabled Person Permit Only): Free, Snow Emergency: No Parking","83,83,83,83,83,83,79,79,0,0,0,46,50,55,64,67,67,0,0,0,79,82,85,88","82,83,83,84,85,84,84,80,79,71,58,50,47,48,47,49,54,56,58,59,64,71,75,77"
7570339294344005669,589539518_0,ccllFhecuM?O,"LINESTRING(-77.02629 38.897304, -77.026209 38.897302)",POINT(-77.0262494999994 38.897303000007),110010058001030,1,"Each Hour (Mon-Fri; 7am-11am; 2 Hour Max): $2.30, Each Hour (Mon-Fri; 11am-4pm; 2 Hour Max): $2.75, Each Hour (Mon-Fri; 4pm-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Fri; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.75, Each Hour (Sat; 6:30pm-10pm): $2.75, Sun: Free","75,76,75,76,76,75,71,78,72,58,36,32,31,34,40,43,44,42,37,38,55,64,72,78","76,76,77,77,79,77,76,73,70,57,39,28,26,25,26,27,31,32,33,32,38,49,55,61"
-5223386746095667047,202992524_2,wyllFj{buM?D,"LINESTRING(-77.0247 38.900925, -77.024735 38.900925)",POINT(-77.0247175 38.9009250000013),110010058001005,1,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","83,81,80,80,80,81,80,76,70,61,48,49,50,55,64,66,68,50,45,46,51,56,63,67","78,80,82,81,82,82,81,78,74,65,52,48,47,47,50,49,58,42,39,37,38,46,49,54"
1930129429658254445,120478695_2,sjllFb}auMG?,"LINESTRING(-77.019859 38.898499, -77.019859 38.898544)",POINT(-77.019859 38.8985215),110010058002004,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-11am; Disabled Person Permit Only; 2 Hour Max): $4, Each Hour (Mon-Fri;11am-4pm; Disabled Person Permit Only; 2 Hour Max): $2.75, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Fri; 6:30pm-10pm; Disabled Person Permit Only): $4.75, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.75, Each Hour (Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.75, Sun (Disabled Person Permit Only): Free, Snow Emergency: No Parking","81,80,79,80,80,79,76,0,0,0,0,52,56,61,69,72,75,0,0,0,68,74,80,81","80,82,83,84,84,84,82,80,81,72,59,44,42,38,40,42,48,47,45,45,49,60,63,64"
-1308514029416740297,6061387_1,oxllFtpbuMG?,"LINESTRING(-77.022991 38.900718, -77.022991 38.900763)",POINT(-77.022991 38.9007405),110010058001004,1,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","76,76,76,76,76,77,75,70,64,55,43,41,42,44,52,55,56,51,45,45,50,57,64,71","80,78,79,79,81,80,79,75,70,62,47,36,34,34,34,35,39,38,35,34,37,43,49,54"
-8850013097756754425,130889721_0,apnlF~{fuM?J,"LINESTRING(-77.045284 38.909609, -77.045342 38.909609)",POINT(-77.045313 38.9096090000036),110010055005001,1,"Each Hour (Mon-Fri; 7am-4pm; Loading Zone Commercial): $2.30, Mon-Sat (9:30am-4pm; Loading Zone): No Parking, Mon-Fri (4pm-7am): Free, Sat (4pm-9:30am): Free, Sun: Free","56,55,53,54,55,59,58,0,0,0,0,12,12,14,16,19,19,0,0,0,48,61,72,79","61,60,60,60,61,65,64,59,52,40,28,23,24,25,28,32,38,42,47,31,38,54,62,67"
8718564038570398323,6056258_2,s|mlFrnfuM?L,"LINESTRING(-77.043142 38.906504, -77.043211 38.906505)",POINT(-77.0431764999998 38.9065045000051),110010107002010,1,"Mon-Fri (7am-6:30pm; Disabled Person Permit Only): Free, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","75,74,74,77,78,80,78,78,62,48,34,33,33,38,44,50,55,56,56,62,68,77,81,80","78,81,81,83,85,83,83,78,75,67,53,46,45,46,47,51,58,61,60,60,66,73,69,68"
8545564470503953248,425105216_0,srnlFhvfuM?H,"LINESTRING(-77.044367 38.910019, -77.044425 38.910024)",POINT(-77.044395999999 38.9100215000036),110010055001007,1,Construction: No Parking,"50,49,47,47,48,47,42,0,0,0,0,16,18,20,23,28,35,0,0,0,50,58,63,62","45,51,53,55,55,53,50,46,47,34,25,21,20,20,22,23,27,28,29,29,35,46,50,50"
-6088264869179635660,333922526_1,onllFfjcuMI?,"LINESTRING(-77.027081 38.89912, -77.027081 38.899173)",POINT(-77.027081 38.8991465),110010058001011,1,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max; Disabled Person Permit Only): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","79,79,79,79,79,78,77,72,66,55,41,39,41,44,52,55,56,55,52,54,60,63,72,76","75,78,80,82,82,80,79,74,72,61,47,38,37,37,37,37,40,41,42,43,49,55,61,62"
-2548431496490900655,333922782_0,qzklFhjcuME?G?,"LINESTRING(-77.027093 38.895932, -77.027092 38.895995)",POINT(-77.0270925000002 38.8959635),110010058001044,1,Taxis Only: No Parking,"68,68,68,69,69,69,67,60,46,35,24,22,24,27,33,39,43,43,43,44,54,60,70,75","76,78,78,79,81,79,78,73,65,52,36,28,25,25,25,26,31,33,36,38,44,52,61,63"
8440358693903845557,397316523_0,sdllFxycuME?,"LINESTRING(-77.029571 38.897538, -77.029572 38.897574)",POINT(-77.0295714999999 38.897556),110010058001019,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Sun (Disabled Person Permit Only): Free","64,65,64,65,64,62,58,0,0,0,0,19,23,27,33,38,39,0,0,0,57,63,71,77","67,67,69,69,70,68,67,60,56,44,31,25,25,25,25,25,28,31,34,37,40,55,58,63"
2553290882583766279,648026207_0,qvllFticuMG?,"LINESTRING(-77.026986 38.900412, -77.026986 38.900448)",POINT(-77.026986 38.90043),110010058001005,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $2.30, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $2.30, Sun (Disabled Person Permit Only): Free","78,77,76,77,77,78,77,70,65,56,43,41,42,45,51,53,55,53,51,53,58,63,74,77","78,76,79,78,80,80,79,75,70,60,48,37,38,35,36,36,42,40,40,40,43,51,59,63"
-2619265282734170152,347003328_0,ucllFtjduM?H,"LINESTRING(-77.032273 38.897391, -77.032319 38.897391)",POINT(-77.032296 38.8973910000023),110010058001021,1,Disabled Person Permit Only: Free,"60,61,60,60,60,61,58,50,38,28,18,18,20,23,28,34,37,40,40,42,52,53,65,73","60,65,66,70,70,67,67,61,55,43,29,24,22,24,22,23,27,29,32,30,35,43,51,58"
1135063306412930456,297382770_0,asllFpacuM?F,"LINESTRING(-77.025692 38.899852, -77.025726 38.899852)",POINT(-77.025709 38.8998520000012),110010058001005,1,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-11am; Disabled Person Permit Only; 2 Hour Max): $1.50, Each Hour (Mon-Fri; 11am-4pm; Disabled Person Permit Only; 2 Hour Max): $2, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Fri; 6:30pm-10pm; Disabled Person Permit Only): $4.75, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $4.75, Each Hour (Sat; 6:30pm-10pm; Disabled Person Permit Only): $4.75, Sun (Disabled Person Permit Only): Free, Snow Emergency: No Parking","84,86,83,83,82,82,80,0,0,0,0,61,65,67,73,73,77,0,0,0,65,73,79,82","83,85,85,86,85,84,83,80,77,69,65,55,52,51,50,49,49,47,46,44,47,56,60,65"
-8730789560348499788,589539537_0,e}klFnvbuMH?,"LINESTRING(-77.023922 38.896352, -77.023923 38.896298)",POINT(-77.0239225000002 38.896325),110010058001024,1,"Each Hour (Mon-Fri; 7am-11am; Disabled Person Permit Only; 2 Hour Max): $2.30, Each Hour (Mon-Fri; 11am-4pm; Disabled Person Permit Only; 2 Hour Max): $5.50, Each Hour (Mon-Fri; 4pm-6:30pm; Disabled Person Permit Only; 2 Hour Max): $3.25, Each Hour (Mon-Sat; 6:30pm-10pm; Disabled Person Permit Only): $3.25, Mon-Sat (10pm-7am; Disabled Person Permit Only): Free, Each Hour (Sat; 7am-6:30pm; Disabled Person Permit Only; 2 Hour Max): $3.25, Sun(Disabled Person Permit Only): Free, Snow Emergency: No Parking","81,80,80,80,81,81,79,77,71,60,46,43,44,44,54,58,60,61,56,56,62,65,72,78","80,82,84,85,86,85,83,81,79,69,55,43,40,38,40,42,46,46,45,44,45,54,58,63"
-3349079325039046001,26707982_0,g}klFh{euM?F,"LINESTRING(-77.040046 38.896365, -77.040092 38.896364)",POINT(-77.0400690000002 38.8963645000023),110010108002013,1,"Each Hour (Mon-Fri; 7am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","58,57,57,58,58,58,54,50,38,30,20,21,22,29,35,47,54,0,0,0,79,86,90,90","65,69,70,72,72,72,72,69,66,58,46,39,37,38,39,42,48,57,61,65,69,77,80,82"
5091543936447854777,130889756_1,o_llFjefuMG?,"LINESTRING(-77.041664 38.896717, -77.041664 38.896762)",POINT(-77.041664 38.8967395),110010108002012,1,"Mon-Sat (7am-6:30pm): No Parking, Mon-Sat (6:30pm-7am): Free, Sun: Free, Snow Emergency: No Parking","75,74,73,75,75,76,72,0,0,0,0,33,37,43,51,58,62,0,0,0,92,95,96,96","84,86,87,88,88,89,87,85,85,79,71,65,64,65,66,69,75,79,84,86,88,91,92,92"
8231600660076113653,130908289_2,idllF~yfuMG?,"LINESTRING(-77.044963 38.897494, -77.044962 38.89753)",POINT(-77.0449625000001 38.897512),110010108002008,1,"Mon-Fri (7am-10am): No Parking, Each Hour (Mon-Fri; 10am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","59,58,58,59,59,60,56,56,0,0,0,31,33,38,45,53,47,49,54,70,80,85,88,87","68,72,71,72,73,74,73,71,73,67,57,52,51,53,54,57,63,65,69,73,77,81,85,85"
